the_geom,cartodb_id,portfolio_bldg_id,BEPP_compliance_group,BEPP_compliance_cycle_one_status,property_name,address,postal_code,primary_property_type,sector,floor_area,year_built,number_of_buildings,phl_bldg_id,electricity_2019,natural_gas_2019,fuel_oil_2019,steam_2019,energy_star_2019,site_eui_2019,source_eui_2019,water_use_2019,total_ghg_2019,water_score_2019,electricity_2020,natural_gas_2020,fuel_oil_2020,steam_2020,energy_star_2020,site_eui_2020,source_eui_2020,water_use_2020,total_ghg_2020,water_score_2020,electricity_2021,natural_gas_2021,fuel_oil_2021,steam_2021,energy_star_2021,site_eui_2021,source_eui_2021,water_use_2021,total_ghg_2021,water_score_2021,x_coord,y_coord
0101000020E6100000B0A935C54AC852C085EF58C7CC004440,1003,3337468,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Clemente,122-50 W ERIE AVE,19140,K-12 School,School (K-12),232815,1994,1,786125000,6131654.02,5869775.82,,,68,51.5,100.2,1293.5,933,,5260938.9,7934035.9,,,57,56.7,99.1,295.8,909.9,,5855343.4,8695872.9,,,45,62.5,109.6,1496.6,972,,-75.12956362,40.00624935
0101000020E6100000F59252124AC952C0EF85F2D3F2F64340,1004,4508016,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,RIVERVIEW PLAZA 17,1400 S CHRIS COLUMBUS BLV,19147,Movie Theater,Retail,77700,1991,1,882055250,5984750.36,1060800.008,,,,90.7,230,1662,662.7,,,,,,,,,,,,,,,,,,,,,,-75.14514597,39.92928552
0101000020E6100000B3EDB435E2C952C0A799071373FB4340,1005,6066890,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Tucker House Nursing & Rehab,1001-11 WALLACE ST,19123,Senior Care Community,Multifamily,70299,1978,1,881444100,5980505.832,3066400.319,,,28,128.7,284,11861.1,735.3,,5239886.9,2431212.9,,,47,109.1,245,,630.6,,5306588.1,2073721.4,,,49,105,242.3,15712.1,572.5,,-75.15443175,39.96444929
0101000020E6100000FFFC080D0ECB52C0CBE5B3FA72F24340,1006,4489731,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,L02504 - 1200 Intrepid Ave,1200 INTREPID AVE        ,19112,Office,Office,96847,2015,1,883813500,3403945.974,462348.4538,,,78,39.9,103.4,666.8,350.4,,,,,,,,,,,,5803392.3,663336.9,,,,66.8,175,1020.6,574.1,,-75.1727326,39.89413389
0101000020E6100000DC551F7A98CA52C06057B4B515F94340,1007,3117089,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Hamilton/Furness,320 S BROAD ST,19102,Mixed Use Property,College/ University,116264,1876,7,772508001,5674838.4,6900625.261,,,,108.2,199,4526.7,941.5,,3994510.3,4731140,,,,75.1,138.9,2625.1,633.6,,4027674.9,5485590.1,,,,81.8,146.5,2984.2,665.3,,-75.16555646,39.94597503
0101000020E610000092C6CB47D0CE52C06757AD8E14F24340,1008,4542636,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Philadelphia PA FP,4101 ISLAND AVE,19153,Hotel,Hotel,88956,1980,1,883742500,5581987.644,4914148.296,,,31,118,233.7,7839.9,826.5,,4526898.3,3262249,,,60,87.6,181,7750.6,606.5,,4802833.6,3622754.9,,,52,94.7,193.9,6723.4,638.4,,-75.23146243,39.89125236
0101000020E6100000168F0732EDCC52C00DDC478F5BFA4340,1009,6048723,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Exempt,The Hub on Chestnut,3943-45 CHESTNUT ST,19104,Multifamily Housing,Multifamily,94722,2007,,881600113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.20197726,39.95591918
0101000020E6100000D2D77FDF37CA52C0F81CB34783FC4340,1010,18414989,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Apartments @ 1220,1220-46 N BROAD ST,19121,Multifamily Housing,Multifamily,252811,1950,1,881146000,,,,,,,,,,,,,,,,,,,,,6589643.4,15856213.7,,,25,96.2,150.4,,1454.1,,-75.15966022,39.97275635
0101000020E6100000A88B56E6D4CA52C01E0FA6F65CF94340,1011,3679494,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Medical Tower Building,251-57 S 17TH ST,19103,Office,Office,95000,1930,1,883051000,6027557.312,787135.0772,,,74,71.7,186.4,4595.7,618.7,,4777803.1,1959017.8,,,68,70.9,162.5,1860.6,561.3,,,,,,,,,,,,-75.16924437,39.94814952
0101000020E610000012B712D3A8CE52C0AD989D878BFD4340,1012,3694574,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Overbrook Shop,5307-21 JEFFERSON ST,19131,Other - Public Services,Other,200000,1994,1,875102985,5227869.812,8774659.563,,,,70,119.3,0,995.7,,4323631.8,5804974.7,,,,50.6,91,0,722.1,,4466400.1,7785403.9,,,,61.3,103.4,,828.2,,-75.22905423,39.98082061
0101000020E610000063E5E14E33CB52C000CFCD695CFB4340,1013,5017564,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Parkway House,2201 PENNSYLVANIA AVE,19130,Multifamily Housing,Multifamily,283278,1952,,881041000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1750066,39.96375773
0101000020E610000050515856D8C952C0B0ECBC6C3FFF4340,1014,3569946,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,2701 N. BROAD STREET,2701 N. BROAD STREET,19132,Mixed Use Property,Other,200000,1923,1,883361500,6097888.868,8235.337739,,,,30.5,85.4,1049.4,618.2,,5864320.4,4722.7,,,,29.3,82.1,638.8,561.5,,5870584.8,4522.6,,,,29.4,82.2,687.5,545.3,,-75.15382918,39.99412307
0101000020E61000006CB4DACB8FCB52C04B6F247527F54340,1015,2704868,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Southern Depot,1934 JOHNSTON ST,19145,Other - Public Services,Other,217000,1924,1,875106040,5842708.8,27630384.93,0,,,154.3,209.1,5386.7,2059.5,,5803061.4,12304338.9,0,,,83.4,134.4,2763.1,1209,,6080405.8,26046663.9,,,,148.1,204.5,1894,1948,,-75.18065163,39.91526665
0101000020E6100000A9275E2BC2CD52C01C7B176B8F004440,1016,4965649,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,Overmont Corp,4001 MONUMENT RD,19131,Multifamily Housing,Multifamily,133536,1972,,881445825,,,,,,,,,,,,,,,,,,,,,4070079.3,1067487.4,,,96,38.5,93.7,571.9,434.6,100,-75.21497616,40.00437678
0101000020E610000079DCBFCB2FC952C09238F1F69CFA4340,1017,4141032,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Gift of Life Donor Program,401-35 N 03RD ST,19123,Office,Office,99880,2003,1,771023700,6913889.14,3250910.947,,,49,101.8,228,1666.1,873.1,,6453467,2775483.1,,,55,92.4,210.1,1958.7,765.1,,6451887.3,2754231.5,,,55,92.2,209.8,1623.6,745.4,,-75.14354223,39.95791518
0101000020E6100000316AEF3A78CA52C0D01D0E5CAFFA4340,1018,3885150,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,DUMed-1427 Vine Street Building,1427-33 VINE ST,19102,College/University,College/ University,76793,1940,1,772028000,5989967.308,1688180.524,,,,100,241.5,1386.3,696.5,,4829556.3,1645440.9,,,,84.3,198.6,2258.5,549.6,,4889399.4,2083572.4,,,,90.8,206.8,2807.3,536.6,,-75.16358827,39.95847655
0101000020E61000000FAB894F8BCC52C001BCCB660A084440,1019,3912172,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,New Covenant Church of Philadelphia,7406 GERMANTOWN AVE,19119,Mixed Use Property,Worship,331000,1893,13,775165500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.19600285,40.06281743
0101000020E6100000CFA1A92AB6CA52C0619A54FAAAF74340,1020,6414448,Exempt,Exempt,Armory Lofts,1221-31 S BROAD ST,19147,Multifamily Housing,Multifamily,32198,2017,1,881133080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.16736857,39.93490533
0101000020E6100000A171B8C156CB52C025C54B6008FA4340,1021,5026800,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,John Fox Towers,8-24 S 22ND ST,19103,Multifamily Housing,Multifamily,212742,1966,1,886930301,6211955.44,8616067.165,,,54,69.7,124.3,14863,1087,,6209174.7,8068283.4,,,53,67.1,121.5,11401.6,1022.8,,6131237.8,8317426.8,,,54,67.9,121.7,12477.7,1011.1,,-75.17717021,39.95338062
0101000020E61000008B4A1384A5BF52C01ECCDC32960E4440,1022,5045083,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,PAID Hornig Rd,2198 HORNIG RD,19116,Manufacturing/Industrial Plant,Office,55000,1980,1,883095100,5628646.744,1151535.766,,,,123.3,308.5,692.9,599.9,,,,,,,,,,,,,,,,,,,,,,-74.99447729,40.1139587
0101000020E61000005D0421B479CA52C0C49E2C6B51F94340,1023,4901211,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,(PA2345) - Arts Condominium,1324 LOCUST ST,19107,Multifamily Housing,Multifamily,242157,1922,1,888115201,6467674.604,15045982.24,,,53,88.8,140,16685.2,1454.4,26,5819278.6,14653126.7,,,57,88.2,136.6,11926.4,1335.3,60,6216759.5,14510410.2,,,53,89.3,140.7,11713.7,1348,61,-75.1636782,39.9477972
0101000020E6100000BCBDF779C4C352C0A9831F4987064440,1024,3114250,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,PHILA-COTTMAN (2418),7422 BUSTLETON AVE,19152,Retail Store,Retail,137054,2009,1,882131101,6084373.936,1975800.19,,,82,58.8,139.4,1603,721.4,,5880141.9,1910600.1,,,84,56.8,134.8,1794,664.3,,6020668.5,2318399.8,,,81,60.8,140.8,1163,682.2,,-75.05886697,40.05100359
0101000020E6100000777C834869CA52C033E4122610FA4340,1025,3980474,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Masonic Temple,33 N BROAD ST,19107,Mixed Use Property,Other,97529,1868,1,771032200,6406169.892,9521093.53,,,,163.3,286.4,994.3,1154.7,,,,,,,,,,,,,,,,,,,,,,-75.16267598,39.95361782
0101000020E61000006B10623E4BCA52C04EF3E90C67FA4340,1026,3762103,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",ENERGY STAR Certification,097-Hampton Inn - Philadelphia,1301-09 RACE ST,19107,Hotel,Hotel,159885,2001,1,883704760,6075925.824,3752999.626,,,82,61.5,131.1,7761,814.9,,4945881.7,1663000,,,95,41.3,97.5,4254,561.7,,5579800.6,1960399.9,,,93,47.2,110.6,6757,622.2,,-75.16084251,39.95626985
0101000020E610000069160DBED5C552C06201239A06FF4340,1027,5021622,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Tune-Up,#4150-PORT RICHMOND,2539-53 CASTOR AVE,19134,Retail Store,Retail,135304,2001,1,882059510,6576602.704,2575613.819,,,43,67.6,156.1,922,803.1,,6210416.6,2654001.3,,,47,65.5,149.1,717.1,735.4,,4560799.9,3991798.5,,,64,63.2,125.4,891.7,635.5,,-75.0911708,39.99238898
0101000020E6100000FFDF224142CD52C0BB9AFA48E3F84340,1028,3696770,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Science and Technology Center (STC),730 S 43RD ST,19104,College/University,College/ University,78000,2007,1,773503005,5499737.972,14261.40035,,,,70.7,197.6,2888.1,557.9,,,,,,,,,,,,4488540.6,12506.9,,,,57.7,161.3,2322.6,391.7,,-75.20716885,39.94443619
0101000020E6100000F6CDA21C31CA52C010E6B84BC9FB4340,1029,3881229,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Salvation Army Divisional Headquarters,701-15 N BROAD ST,19123,Mixed Use Property,Office,97500,1970,3,771065001,6698783.012,1980040.106,,,,89,213.7,986.4,783.8,,6786498.7,1919851.2,,,,89.3,215.6,826.2,751.5,,6959108.4,21546,,,,71.6,200.1,,647.3,,-75.15924755,39.96708056
0101000020E61000003FE2BAD69CC052C0595A1D6B0C0D4440,1030,1548013,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,PHILADELPHIA NE (1809),11000 E ROOSEVELT BLV,19116,Retail Store,Retail,146378,2003,1,882070800,6754449.792,3114900.438,,,77,67.4,151.5,872,849.7,,6339386.8,3249399.8,,,80,65.5,144.6,902,779.3,,6141023.4,3775900.2,,,80,67.7,144.6,688,770.8,,-75.00957268,40.10194148
0101000020E61000003C94D364E7CA52C091651C7E92F94340,1031,3080640,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Rittenhouse Claridge,201 S 18TH ST,19103,Multifamily Housing,College/ University,433600,1951,1,881027000,5624794.596,26423206.61,,,81,73.9,100.3,14029.6,1973.3,66,5476304.4,23059921.9,,,87,65.8,91.2,12088.5,1749,76,6083524.3,23985415.5,,,81,69.3,97.4,12259.7,1804,74,-75.17037316,39.9497831
0101000020E6100000FB6095E255CC52C0C5D2971039FA4340,1032,4951216,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,DOMUS,3401L CHESTNUT ST,19104,Multifamily Housing,Multifamily,430880,2008,1,881116113,14282082.67,2534890.264,,,92,39,99,11808.4,1581.6,54,13639473.4,1866271.2,,,93,36,93.2,10338,1404.6,65,15394763.2,2507510.4,,,64,41.5,106.2,12038.4,1562.6,52,-75.19274201,39.95486648
0101000020E6100000F731514A29C852C0339C9DD2E2FB4340,1033,3696768,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Penn Treaty Park Place,1334-76 BEACH ST,19125,Office,Office,144680,1911,1,883365200,7329238.724,1068767.721,,,82,58,149.6,1311.8,799.3,,6100263.6,871362,,,89,48.2,124.4,733.5,630.1,,6192674.2,818629,,,89,48.5,125.8,1053.3,618.5,,-75.12752016,39.96785958
0101000020E6100000F767929AEEC752C071B71C96A3034440,1034,3330746,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Olney HS,5101 MASCHER ST,19120,K-12 School,School (K-12),332185,1931,1,785345400,7535876.268,2827216.433,,,83,31.2,72.5,5984.5,913.6,,5135855,1817179.2,,,94,20.9,49,9377.2,573.4,,6289575,699660,,,88,21,55.2,6719.3,585.1,,-75.12393822,40.02842976
0101000020E610000091039FB46AC252C097D6114D41094440,1035,5014034,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Robert Saligman Apts_Saligman North fka Holiday House,8900 E ROOSEVELT BLV,19115,Multifamily Housing,Multifamily,201661,1978,1,886668100,7496297.068,4087349.009,,,63,57.6,125.5,10027.8,979.1,45,7261636.8,4121322.9,,,63,56.4,122.3,11026.7,913.9,37,7237401.3,3373028.1,,,68,52.8,118.2,13078.4,853.7,23,-75.03776279,40.07230533
0101000020E6100000F463DD8923CC52C011B3D118B1FA4340,1036,3762551,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,29-Race Hall,3300 RACE ST,19104,Residence Hall/Dormitory,Multifamily,135389,2006,1,881822900,7621009.08,2667837.349,,,38,76,178.3,5602.8,913.8,,6720971.2,1950209.6,,,47,64,154.1,2073.1,746.9,,7808600.8,2900055.8,,,32,79.1,184,3576.8,834.3,,-75.1896691,39.95852957
0101000020E6100000D221CBDD02C552C0AEC6441008034440,1037,3694576,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Frankford Depot,5208 FRANKFORD AVE,19124,Other - Public Services,Other,102000,1957,1,875102240,5684501.184,13611326.24,,,,189.2,296.2,7256.1,1298.9,,5506323.1,11006156.2,,,,161.9,264.5,1818.4,1111.6,,5359361.5,10405563.4,,,,154.6,254.2,4124.2,1050.3,,-75.07829995,40.02368358
0101000020E61000003363FAF367BE52C076EEEA13480C4440,1038,3954640,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Parkwood Shopping Center,12301-75 ACADEMY RD,19154,Strip Mall,Retail,73215,1964,5,882078060,6975735.052,5637562.506,,,,172.3,347.6,4934.9,967.1,,7020080.8,5345665.4,,,,168.9,345.1,2564.3,955.8,,,,,,,,,,,,-74.97509479,40.09594964
0101000020E6100000DE388CF676C952C009B67CEA79F94340,1040,9953353,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Energy Audit,Renaissance Philadelphia,401 CHESTNUT ST,19106,Hotel,Hotel,144500,1989,1,883711500,8153335.672,1577502.56,,,28,67.3,169.5,6977.5,909.8,,6500057.9,3877734.8,,,38,71.8,154.1,3089,828.1,,7270071.2,4341833.6,,,61,80.4,172.4,5903.8,905.7,,-75.14788593,39.94903308
0101000020E61000001A717D2FF0CD52C02B2FF99FFCFF4340,1041,4964607,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Belmont WTP,2701-99 BELMONT AVE,19131,Drinking Water Treatment & Distribution,Municipal,95000,1965,1,783042600,7243908.016,10833247.06,0,,,190.3,333.2,5838.1,1268.7,,7272408.5,10179818,0,,,183.7,326.9,5238.3,1236.7,,7168594.9,9344418.2,,,,173.8,314.6,5470,1162,,-75.21778476,39.999897
0101000020E6100000EFE0481CC9C252C060CBC8AC200B4440,1042,3669125,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037","Expected to Comply September 30th, 2023",Northeast Racquet Club - NERC,1520 GRANT AVE,19115,Fitness Center/Health Club/Gym,Retail,117000,1973,2,882069300,7122474.936,3485306.642,,,,90.7,201.7,22.5,866.8,,3459426.8,2326851.7,,,,49.5,103.7,6.1,454.7,,6064946,3082094.7,,,,78.2,172.8,7.9,726.9,,-75.04352481,40.08693466
0101000020E61000002EFF21FDF6CB52C0AE0D15E3FCF94340,1860,3876346,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Left Bank,3118-98 Chestnut Street,19104,Office,Office,98707,1923,,774515050,,,,,,,,,,,6842656.8,,,,48,69.3,194.1,15412.3,635.4,,,,,,,,,,,,,
0101000020E6100000A34A4175BBCA52C09FFAACD799F94340,1043,3679905,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Med Arts,1601-05 WALNUT ST,19120,Office,Office,110000,1930,1,883332000,7127551.992,1961103.66,,,46,82.6,200.1,5113.8,786.3,,6323845.2,1670292.7,,,46,72.7,176.9,3814.8,694,,,,,,,,,,,,-75.16769153,39.9500074
0101000020E6100000C6DBEFF55ACA52C0AD9D8B3344FA4340,1044,3788696,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,PA Convention Center Annex,111 N BROAD ST,19107,Convention Center,Other,900000,2011,1,781020810,36409076.68,23233051.35,,,,66.3,140.4,14879.6,4922.7,,23954184.8,11136716.8,,,,39,87.5,6517,2884.2,,24428596.1,20169672.6,,,,49.6,99.5,3650.5,3339.6,,-75.1618018,39.95520634
0101000020E6100000CC6DB1915AC952C0BEDBBC7152F64340,1045,1547807,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,PHILADELPHIA SE (1443),1-79 MIFFLIN ST,19148,Retail Store,Retail,135033,2002,1,882055480,6763235.692,2872500.195,,,69,71.4,162.6,2100,837.8,,6370159.6,3332900,,,71,71.9,158,2350,786.7,,6251340.2,3479700.1,,,72,72.1,156.7,2170,765.3,,-75.1461529,39.924391
0101000020E6100000EF2CEEFD15CD52C0E299A7A57F004440,1046,5015293,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Duffield House Apartments,3701 CONSHOHOCKEN AVE,19111,Multifamily Housing,Multifamily,261035,1964,1,881159500,6774696.6,16816548.63,,,36,90.4,140.3,12315,1541.6,41,7149262.5,15835457.8,,,32,88.1,140.4,9019.6,1525.4,68,7281825.6,18048332.4,,,23,97,150.7,10085.2,1634.8,59,-75.20446728,40.00389548
0101000020E6100000FAEE98B2BAC952C03EB40BDD57FA4340,1047,4803406,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,(PA2414) - Metroclub Condominiums,201-59 N 8TH ST,19106,Multifamily Housing,Multifamily,167542,2005,1,888037050,7239120.98,1645191.136,,,78,53,131.3,6555.2,820.8,89,6970067.7,1145221.2,,,82,48.4,123.7,5026.2,727.9,96,6986274.7,1317999.8,,,81,49.6,125,5026.2,718.7,96,-75.15202012,39.95580638
0101000020E6100000691138AF3DC952C08CF57076A9FA4340,1048,3884204,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Research Building,444 N 03RD ST,19123,Office,Office,150000,1900,,883008713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.14438992,39.95829659
0101000020E6100000F185240E74CA52C0517AAE0861FA4340,1049,3682858,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Parkway Building,146 N BROAD ST,19102,Parking,Parking,190000,1987,1,883413000,,,,,,,,,,,2407709.5,875209.2,,,,162.1,378.2,495.3,270,,,,,,,,,,,,-75.16333345,39.95608624
0101000020E61000009474835701CD52C0110397A60CFA4340,1077,1585726,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Hamilton Village,200-32 S 40TH ST,19104,Mixed Use Property,Retail,82452,1974,1,882937900,8938546.056,195233.1443,,,,110.8,306,4070.2,915.9,,5502358.4,134892.6,,,,68.4,188.6,2690.7,533.8,,,,,,,,,,,,-75.2032069,39.95351107
0101000020E610000000529B38F9C052C0348741EC8E0F4440,1050,5013883,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Ephraim Goldstein Apartments aka Shalom/Arbor,12001-09 BUSTLETON AVE,19116,Multifamily Housing,Multifamily,209437,1980,1,881201700,7766206.74,4866855.854,,,52,60.3,128.2,10867,1045.3,30,7092582.4,3964506.3,,,65,52.8,114.7,9456.1,889.4,42,6752863.2,4529877,,,66,53.9,113,11649.7,867.6,25,-75.01521125,40.12154916
0101000020E6100000147869BBB0CB52C0677FC1EA1F064440,1051,3790272,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Caring Heart Rehabilition and Nursing Center,6445-55 GERMANTOWN AVE,19119-2345,Senior Care Community,Multifamily,140000,1955,1,881447300,6769998.276,3618338.398,,,88,74.2,162.5,8804.3,878.1,,6032747,5263227.4,,,88,80.7,160.1,7880.5,839.7,,,,,,,,,,,,-75.18266187,40.04784903
0101000020E6100000D7240DA896C152C0EF3FF000680A4440,1052,3681473,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,lowes 1848,9725R E ROOSEVELT BLV,19114,Retail Store,Retail,115928,2004,1,882241900,,,,,,,,,,,,,,,,,,,,,4765427.8,3018640,,,84,67.1,142.4,1223.6,602.8,,-75.02482034,40.08129894
0101000020E6100000AE970933EBC852C0F97C184ABBFB4340,1053,4124780,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,Navona,1050 N HANCOCK ST,19123,Multifamily Housing,Multifamily,163400,2009,1,881006665,8892067.792,3754114.53,,,,77.4,176.5,3961.9,1100.3,93,9071777.8,3692051.5,,,,78.1,179.2,5770.5,1064.4,78,9905210,4175320.9,,,,86.2,196.6,7261.8,1141.5,61,-75.13935543,39.96665312
0101000020E6100000CC6220D79FC452C01FF8F79D4F084440,1054,5943530,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,Michel's Bakery,7746 DUNGAN RD,19111,Refrigerated Warehouse,Warehouse,68827,1964,1,884221900,1841612.328,2385393.455,,,65,61.4,111.3,174.5,313.3,,,,,,,,,,,,,,,,,,,,,,-75.07225588,40.06492972
0101000020E6100000B7BC8B5ACECB52C028818B1D26034440,1055,5976288,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Alden Park Manor - Kenilworth,2979 W SCHOOL HOUSE LN,19144,Multifamily Housing,Multifamily,356003,1925,2,881083000,8260243.868,9325006.11,,,91,49.4,92.5,26843.3,1332.2,14,7694360.3,8932044,,,93,46.7,86.9,14340,1210.9,65,7839786.5,11228146,,,88,53.6,94.8,14221.2,1324.3,66,-75.18446983,40.02460069
0101000020E61000009BD88D8873CB52C07C332031B0F14340,1056,5018892,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,"Urban Outfitters, Inc. - Building #18",1620 KITTY HAWK AVE,19112,Office,Office,106698,1916,1,NA,7731325.864,6945719.849,,,42,137.6,271.2,,1152.2,,7421816.5,7101379.9,,,31,136.1,264.6,,1087.5,,,,,,,,,,,,-75.1789266,39.88818945
0101000020E61000000CD310B8A2C952C0E06DF7D549FD4340,1057,4979781,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,380-University Village-Temple,1721-33 N 10TH ST,19122,Multifamily Housing,Multifamily,245287,2004,3,881299190,7363027.76,4848999.899,,,56,49.8,104.8,8975,1003.5,62,6446663.5,3925699.9,,,72,42.3,90.4,3579,825.5,98,7494717.3,3560799.8,,,57,45.1,100.8,11384,885,41,-75.15055658,39.97881579
