Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,PACIFICO HYUNDAI 3 FRONT,6715 Essington Ave,,Philadelphia,PA,19153,,888-758-4389,E,,Public,Mon 8:00am - 6:00pm; Tue 8:00am - 6:00pm; Wed 8:00am - 6:00pm; Thu 8:00am - 6:00pm; Fri 8:00am - 6:00pm; Sat 8:00am - 6:00pm; Sun 8:00am - 6:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.912045,-75.22278,2023-11-21,298827,2023-11-21 00:50:51 UTC,,,,2023-06-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,POHY UNIT 4,84 Autopark Blvd,,Royersford,PA,19468,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.218477,-75.546672,2023-11-21,300480,2023-11-21 00:53:43 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Giant Company #6014,1278 S Market St,,Elizabethtown,PA,17022,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.13952775,-76.590430212,2023-11-21,301761,2023-11-21 01:10:01 UTC,,,,2023-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PVILLE PARKING MAHANTONGODECK2,201 Mahantongo St,,Pottsville,PA,17901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.683685,-76.195452,2023-11-21,301837,2023-11-21 00:54:06 UTC,,,,2023-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PVILLE PARKING MAHANTONGODECK1,201 Mahantongo St,,Pottsville,PA,17901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.683571,-76.195388,2023-11-21,301840,2023-11-21 00:54:08 UTC,,,,2023-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Alexander Family Buick GMC,399 Central Rd,,Bloomsburg,PA,17815,,866-816-7584,E,,Public,,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,41.010667,-76.412921,2023-11-21,301881,2023-11-21 01:07:16 UTC,,,,2023-07-01,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lot W,117 N. 33rd St.,,Philadelphia,PA,19104,,855-223-5351,E,,Public,Mon 5:00pm - 11:00pm; Tue 5:00pm - 11:00pm; Wed 5:00pm - 11:00pm; Thu 5:00pm - 11:00pm; Fri 5:00pm - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,A D M V,,,,,4,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,39.958158030212346,-75.18902286887169,2023-11-21,301932,2023-11-21 01:12:27 UTC,,,,2023-07-02,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Preston Chevrolet Buick GMC,3510 Wilmington rd,,New Castle,PA,16105,,866-816-7584,E,,Public,,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,41.065764,-80.359166,2023-11-21,302064,2023-11-21 01:07:16 UTC,,,,2023-07-06,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ONVO DORRANCE DC2,7018 Blue Ridge Trail,,Mountain Top,PA,18707,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.082912,-75.960656,2023-11-21,302237,2023-11-21 00:53:48 UTC,,,,2023-07-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ONVO DORRANCE DC1,7018 Blue Ridge Trail,,Mountain Top,PA,18707,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.082911,-75.960697,2023-11-21,302238,2023-11-21 00:53:48 UTC,,,,2023-07-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Ephrata Marketplace,850 East Main Street,,Ephrata,PA,17522,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.166184675,-76.156972192,2023-11-21,302314,2023-11-21 01:09:54 UTC,,,,2023-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BELLEVUELOT1 LOT 1 UNIT 2,30 N Sprague Ave,,Pittsburgh,PA,15202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.4972,-80.056793,2023-11-21,302343,2023-11-21 00:53:29 UTC,,,,2023-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BELLEVUELOT1 LOT 1 UNIT 3,30 N Sprague Ave,,Pittsburgh,PA,15202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.497187,-80.056731,2023-11-21,302347,2023-11-21 00:53:53 UTC,,,,2023-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BELLEVUELOT1 LOT 1 UNIT 1,30 N Sprague Ave,,Pittsburgh,PA,15202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.497207,-80.05683,2023-11-21,302348,2023-11-21 00:53:53 UTC,,,,2023-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,South Essex Curbside,200 Elmwood Ave,,Narberth,PA,19072,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.004249,-75.261535,2023-11-21,302529,2023-11-21 01:15:43 UTC,,,,2023-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PLEASANT HILLS SALES DELIVERY,1001 Clairton Blvd,,Pleasant Hills,PA,15236,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.319483,-79.940285,2023-11-21,302565,2023-11-21 00:52:13 UTC,,,,2023-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EMHVI-1 EMHVI-1,23 Pennsylvania Ave,,Eagles Mere,PA,17731,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.412039,-76.583603,2023-11-21,302881,2023-11-21 00:54:18 UTC,,,,2023-07-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Giant Companies #6097 - Hershey,1250 Cocoa Avenue,,Hershey,PA,17033,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.26904977,-76.649001248,2023-11-21,303192,2023-11-21 01:10:52 UTC,,,,2023-07-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Home Depot Trexlertown,5877 Hamilton Blvd,,Allentown,PA,18106,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,40.559318,-75.571475,2023-11-20,303560,2023-11-20 23:57:09 UTC,,,,2023-07-26,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Giant Company #6321,859 Nazareth Pike,,Nazareth,PA,18064,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.730833655,-75.315388043,2023-11-21,303611,2023-11-21 01:10:47 UTC,,,,2023-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Giant Company #6300,3175 Cape Horn Rd,,Red Lion,PA,17356,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,39.918397278,-76.628393263,2023-11-21,303791,2023-11-21 01:10:51 UTC,,,,2023-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Philadelphia Zoo,3500 W Girard Ave,,Philadelphia,PA,19104,,888-356-8911,E,,Public,24 hours daily,,,,,,20,,,FLO,https://flo.ca/,GPS,39.974441996563,-75.1982882475506,2023-11-21,303882,2023-11-21 01:15:43 UTC,,,,2023-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MANE TECHNIQUES MANE TECHNIQUES,322 E Lancaster Ave,,Wayne,PA,19087,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.043228,-75.379155,2023-11-21,303921,2023-11-21 00:53:50 UTC,,,,2023-08-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GRAND VIEW HOS REARPARKINGLOT1,700 Lawn Ave,,Sellersville,PA,18960,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.361855,-75.32653,2023-11-21,306223,2023-11-21 00:52:12 UTC,,,,2023-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GRAND VIEW HOS REARPARKINGLOT2,700 Lawn Ave,,Sellersville,PA,18960,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.36186,-75.326485,2023-11-21,306224,2023-11-21 00:52:12 UTC,,,,2023-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GRAND VIEW HOS FRONT RIGHT,712 Lawn Ave,,Sellersville,PA,18960,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.36253,-75.32547,2023-11-21,306225,2023-11-21 00:52:15 UTC,,,,2023-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SERVICE DEPT P1 SHOP 01,685 Bethlehem Pike,,Montgomeryville,PA,18936,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.252762,-75.245741,2023-11-21,306411,2023-11-21 00:23:21 UTC,,,,2023-08-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SERVICE DEPT P1 SHOP02,685 Bethlehem Pike,,Montgomeryville,PA,18936,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.253501,-75.246535,2023-11-21,306412,2023-11-21 00:23:21 UTC,,,,2023-08-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VALLEY FORGE VISITOR 1,1000 N Outer Line Dr,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.101358,-75.425091,2023-11-21,306485,2023-11-21 00:13:07 UTC,,,,2023-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VALLEY FORGE VISITOR 4,1000 N Outer Line Dr,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.10136,-75.425088,2023-11-21,306486,2023-11-21 00:13:53 UTC,,,,2023-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VALLEY FORGE VISITOR 3,1000 N Outer Line Dr,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.101366,-75.425081,2023-11-21,306487,2023-11-21 00:13:53 UTC,,,,2023-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,VALLEY FORGE VISITOR 2,1000 N Outer Line Dr,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.101356,-75.425046,2023-11-21,306488,2023-11-21 00:13:54 UTC,,,,2023-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MU1742 LOT X #1,1150 Mauch Chunk Rd,,Bethlehem,PA,18018,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.630824,-75.387465,2023-11-21,306516,2023-11-21 00:54:41 UTC,,,,2023-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MU1742 LOT A #1,150 W. Elizabeth Avenue,,Bethlehem,PA,18018,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.631618,-75.382579,2023-11-21,306518,2023-11-21 00:54:41 UTC,,,,2023-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MU1742 LOT A #2,150 W. Elizabeth Avenue,,Bethlehem,PA,18018,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.631532,-75.382426,2023-11-21,306519,2023-11-21 00:54:41 UTC,,,,2023-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Weaver Road Athletic Complex,2883 Weaver Rd,,Lancaster,PA,17601,,,E,,Public,24 hours daily,CREDIT Debit,,,,,2,,,EVGATEWAY,http://evgateway.com/,GPS,40.102531,-76.316134,2023-09-14,306624,2023-09-14 14:01:49 UTC,LG,,,2023-08-09,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,$0.25 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,DC CORRIDOR PHILLY PL2,4000 Monument Road,,Philadelphia,PA,19131,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.005089,-75.213481,2023-11-21,306659,2023-11-21 00:54:14 UTC,,,,2023-08-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DC CORRIDOR PHILLY PL1,4000 Monument Road,,Philadelphia,PA,19131,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.005089,-75.213671,2023-11-21,306660,2023-11-21 00:54:14 UTC,,,,2023-08-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,93 Sharon Rd,93 Sharon Rd,,Greenville,PA,16125,,866-816-7584,E,,Public,,,,,,,1,4,,EV Connect,http://evconnect.com/,GPS,41.383226,-80.397161,2023-11-21,306700,2023-11-21 01:07:39 UTC,,,,2023-08-10,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,C.HARPER KIA ABB STATION 1,100 Harper Drive,,Belle Vernon,PA,15012,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.16301,-79.785385,2023-11-21,306753,2023-11-21 00:45:29 UTC,,,,2023-08-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Autel - Red Roof Plus+,10 W 18th St,,Erie,PA,16501,,844-765-0150,E,,Public,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,42.1189071593687,-80.0792104374982,2023-09-14,306850,2023-09-14 14:01:49 UTC,P,,,2023-08-10,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,DC CORRIDOR TARGET PHILLYL2,4000 Monument Rd,,Philadelphia,PA,19131,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.005081,-75.213451,2023-11-21,306932,2023-11-21 00:53:53 UTC,,,,2023-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Polk Street Garage,413 E. 3rd St.,,Bethlehem,PA,18015,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,8,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,40.612522473388864,-75.3725288808346,2023-11-21,306938,2023-11-21 01:12:25 UTC,,,,2023-08-13,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVDC BANK F,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.437435,-79.746517,2023-11-21,307049,2023-11-21 00:48:34 UTC,,,,2023-08-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVL2 BANK C,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438422,-79.746248,2023-11-21,307059,2023-11-21 00:52:46 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVL2 BANK F,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438411,-79.746099,2023-11-21,307060,2023-11-21 00:52:46 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVL2 BANK B,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438408,-79.74598,2023-11-21,307061,2023-11-21 00:52:46 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVL2 BANK E,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438422,-79.746153,2023-11-21,307062,2023-11-21 00:52:46 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVL2 BANK A,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438414,-79.745774,2023-11-21,307063,2023-11-21 00:52:46 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVL2 BANK D,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438419,-79.746193,2023-11-21,307064,2023-11-21 00:52:46 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVDC BANK D,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.437449,-79.746516,2023-11-21,307065,2023-11-21 00:52:47 UTC,,,,2023-08-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVDC BANK C,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438416,-79.745851,2023-11-21,307066,2023-11-21 00:52:47 UTC,,,,2023-08-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVDC BANK B,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438417,-79.745893,2023-11-21,307067,2023-11-21 00:52:47 UTC,,,,2023-08-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVDC BANK A,4520 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438412,-79.745922,2023-11-21,307068,2023-11-21 00:52:47 UTC,,,,2023-08-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO MVDC BANK E,4515 William Penn Hwy,,Monroeville,PA,15146,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.438953,-79.745657,2023-11-21,307069,2023-11-21 00:52:47 UTC,,,,2023-08-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO RBN DC A,5200 Campbells Run Rd,,Pittsburgh,PA,15205,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.444943,-80.158444,2023-11-21,307070,2023-11-21 00:53:38 UTC,,,,2023-08-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO RBN L2 A,5200 Campbells Run Rd,,Pittsburgh,PA,15205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.444908,-80.158453,2023-11-21,307071,2023-11-21 00:53:38 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO RBN DC B,5200 Campbells Run Rd,,Pittsburgh,PA,15205,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.444863,-80.158458,2023-11-21,307072,2023-11-21 00:53:38 UTC,,,,2023-08-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO RBN L2 B,5200 Campbells Run Rd,,Pittsburgh,PA,15205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.445495,-80.157909,2023-11-21,307073,2023-11-21 00:53:38 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO DMTBANK L2 D,2770 W Liberty Ave,,Pittsburgh,PA,15216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.396845,-80.030934,2023-11-21,307074,2023-11-21 00:53:50 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO DMTBANK L2 C,2770 W Liberty Ave,,Pittsburgh,PA,15216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.396863,-80.03095,2023-11-21,307075,2023-11-21 00:53:50 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COCHRANAUTO DMTBANK L2 A,2770 W Liberty Ave,,Pittsburgh,PA,15216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.39691,-80.030994,2023-11-21,307076,2023-11-21 00:53:50 UTC,,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
